4,371,4
4,372,3
4,373,2
4,374,4
4,375,3
4,376,4
4,377,1
4,378,3
4,379,5
4,380,2
4,116,5
4,381,4
4,382,2
4,383,4
4,127,5
4,384,4
4,385,3
4,386,5
4,141,5
4,387,5
4,388,4
4,389,5
4,390,1
4,391,1
4,392,2
4,393,4
4,394,4
4,395,5
4,153,3
4,154,4
4,396,4
4,166,1
4,397,5
4,398,5
4,171,1
4,399,4
4,178,5
4,400,2
4,401,4
4,402,1
4,403,2
4,404,5
4,405,5
4,184,5
4,406,4
4,407,4
4,408,5
4,192,2
4,409,2
4,197,4
4,198,4
4,410,5
4,411,4
4,412,3
4,413,5
4,414,4
4,415,1
4,205,4
4,416,4
4,417,4
4,418,4
4,419,3
4,420,5
4,210,4
4,421,4
4,422,2
4,217,1
4,423,5
4,424,2
4,425,1
4,426,3
4,229,3
4,427,5
4,428,4
4,429,3
4,430,4
4,431,4
4,432,3
4,433,1
4,434,3
4,435,4
4,436,3
4,437,3
4,438,4
4,439,5
4,440,3
4,441,4
4,442,3
4,443,3
4,444,2
4,445,5
4,446,4
4,447,3
4,448,2
4,449,4
4,450,1
4,451,4
4,452,3
4,453,1
4,454,3
4,455,5
4,456,3
4,457,4
4,458,4
4,459,5
5,0,4
5,291,4
5,460,4
5,461,4
5,462,3
5,4,4
5,295,5
5,7,4
5,463,3
5,464,3
5,305,4
5,306,5
5,465,3
5,466,4
5,307,3
5,467,1
5,468,5
5,16,5
5,469,3
5,17,2
5,232,3
5,470,3
5,19,3
5,313,2
5,471,3
5,22,4
5,472,2
5,473,3
5,25,4
5,474,4
5,317,5
5,475,3
5,28,5
5,476,4
5,477,3
5,322,4
5,478,3
5,32,5
5,33,3
5,479,5
5,323,5
5,35,5
5,480,3
5,36,3
6,481,4
6,1,5
6,482,3
6,483,5
6,2,4
6,484,4
6,485,3
6,486,3
6,487,4
6,488,3
6,489,4
6,490,4
6,491,4
6,492,2
6,291,2
6,493,5
6,494,4
6,495,3
6,496,4
6,497,3
6,259,3
6,292,4
6,460,4
6,461,5
6,498,4
6,499,4
6,293,3
6,500,4
6,3,4
6,4,1
6,501,4
6,502,4
6,503,4
6,504,4
6,505,3
6,506,3
6,507,4
6,508,3
6,509,5
6,510,3
6,511,2
6,512,4
6,513,4
6,514,4
6,515,4
6,516,3
6,517,1
6,518,4
6,519,3
6,7,5
6,520,4
6,521,3
6,298,3
6,522,3
6,523,3
6,524,4
6,525,4
6,526,4
6,463,4
6,8,4
6,464,3
6,527,4
6,528,3
6,529,5
6,530,3
6,10,3
6,531,3
6,532,5
6,533,3
6,300,3
6,534,3
6,535,3
6,536,1
6,537,2
6,538,3
6,539,3
6,540,3
6,541,3
6,542,2
6,543,4
6,544,3
6,545,3
6,546,3
6,547,3
6,548,4
6,549,3
6,550,3
6,551,4
6,552,4
6,11,4
6,553,3
6,554,2
6,555,3
6,304,4
6,556,3
6,557,4
6,558,5
6,13,3
6,559,2
6,560,4
6,561,4
6,562,3
6,563,3
6,564,3
6,565,5
6,566,4
6,567,3
6,568,4
6,465,3
6,569,3
6,570,3
6,571,5
6,572,3
6,466,4
6,573,5
6,307,3
6,467,3
6,574,3
6,575,3
6,576,4
6,577,3
6,578,4
6,579,4
6,580,5
6,581,3
6,582,4
6,583,3
6,584,2
6,585,3
6,586,3
6,587,4
6,588,3
6,16,2
6,589,3
6,590,3
6,591,4
6,592,3
6,593,1
6,594,3
6,595,5
6,596,4
6,17,5
6,597,4
6,232,5
6,598,1
6,599,4
6,600,3
6,601,3
6,18,5
6,602,3
6,603,5
6,604,4
6,605,4
6,309,3
6,606,3
6,470,3
6,607,3
6,311,3
6,19,5
6,608,5
6,312,4
6,609,3
6,610,4
6,611,4
6,612,4
6,20,5
6,313,3
6,613,3
6,614,3
6,615,3
6,616,4
6,21,3
6,471,5
6,617,3
6,22,4
6,314,5
6,618,4
6,619,3
6,620,3
6,621,5
6,622,3
6,472,4
6,623,3
6,624,3
6,625,3
6,626,3
6,473,3
6,627,3
6,628,4
6,629,3
6,630,3
6,631,3
6,632,5
6,633,4
6,634,3
6,635,3
6,636,4
6,637,3
6,316,4
6,638,4
6,639,3
6,25,5
6,640,3
6,641,3
6,642,2
6,643,4
6,644,4
6,645,3
6,474,4
6,317,4
6,646,4
6,26,5
6,647,3
6,648,3
6,649,3
6,650,4
6,651,3
6,652,3
6,653,3
6,27,5
6,654,3
6,655,3
6,656,4
6,319,3
6,657,3
6,475,4
6,658,4
6,659,3
6,660,3
6,28,3
6,476,3
6,661,3
6,662,3
6,663,3
6,321,3
6,664,3
6,665,4
6,29,3
6,666,2
6,667,3
6,30,3
6,31,5
6,668,4
6,669,3
6,670,5
6,322,5
6,478,3
6,32,5
6,33,3
6,34,4
6,479,4
6,323,5
6,35,3
6,480,4
6,671,3
6,36,3
6,672,4
6,673,5
6,674,3
6,675,4
6,676,4
6,677,1
6,260,4
6,678,3
6,679,3
6,680,3
6,681,3
6,682,4
6,683,3
6,325,4
6,684,5
6,685,3
6,686,4
6,687,2
6,41,5
6,688,3
6,689,1
6,690,3
6,691,3
6,42,5
6,692,5
6,693,3
6,694,3
6,695,3
6,696,4
6,697,3
6,698,5
6,699,4
6,700,3
6,701,4
6,702,3
6,703,3
6,704,4
6,705,4
6,706,3
6,707,3
6,708,3
6,709,3
6,710,3
6,711,3
6,712,3
6,713,4
6,714,4
6,715,4
6,716,2
6,717,4
6,718,4
6,57,3
6,58,5
6,719,4
6,720,4
6,60,3
6,721,4
6,343,3
7,0,4
7,4,4
7,295,3
7,463,4
7,531,4
7,15,5
7,20,5
7,472,3
7,642,5
7,26,5
7,670,2
7,322,3
7,478,2
7,33,3
7,34,5
7,323,3
7,37,4
7,722,4
7,42,4
7,336,3
7,723,4
7,724,4
7,348,1
7,68,4
7,72,4
7,73,4
7,76,5
7,77,4
7,81,5
7,725,1
7,85,5
7,98,3
7,726,5
7,727,4
7,103,3
7,728,3
7,729,0
7,730,4
7,378,1
7,115,4
7,382,5
7,391,2
7,149,3
7,164,5
7,171,1
7,172,3
7,731,4
7,399,2
7,732,2
7,733,1
7,734,3
7,401,4
7,184,4
7,735,4
7,736,1
7,421,4
7,219,1
7,737,1
7,228,3
7,738,5
7,739,4
7,740,2
7,741,3
7,742,4
7,743,2
7,446,2
7,744,4
7,745,0
7,746,4
7,747,1
7,748,1
7,749,1
7,750,3
7,751,4
7,457,4
7,752,4
7,753,4
7,754,4
7,755,3
7,756,3
7,757,0
7,758,4
7,759,3
7,760,3
7,761,1
7,762,5
7,763,4
7,764,4
7,765,4
7,766,4
7,767,4
7,768,4
7,769,0
7,770,4
7,771,4
7,772,2
7,773,4
7,774,4
7,775,3
7,776,4
7,777,4
7,778,3
7,779,2
7,780,2
7,781,4
7,782,4
7,783,3
7,784,1
7,785,1
7,235,4
7,786,1
7,787,1
7,788,3
7,789,1
7,790,4
7,791,4
7,792,4
7,793,3
7,794,4
7,795,1
7,796,2
7,797,2
7,798,4
7,799,3
7,800,3
7,801,2
7,802,3
7,803,2
7,804,1
7,805,2
7,806,3
7,807,3
7,808,1
7,809,2
7,810,1
7,811,3
7,812,4
7,813,3
7,814,3
7,815,4
7,816,4
7,817,4
7,818,1
7,819,0
7,820,1
7,237,1
7,821,4
7,822,2
7,823,4
7,824,3
7,825,0
7,826,3
8,481,4
8,486,2
8,487,4
8,291,4
8,292,3
8,460,5
8,462,3
8,3,4
8,4,5
8,7,3
8,524,3
8,463,4
8,464,2
8,539,5
8,540,4
8,549,3
8,13,4
8,14,3
8,560,3
8,568,3
8,465,5
8,583,3
8,587,3
8,16,4
8,597,3
8,232,5
8,604,3
8,20,3
8,313,5
8,471,5
8,22,3
8,621,4
8,472,5
8,632,1
8,636,3
8,638,4
8,25,3
8,26,4
8,27,2
8,28,5
8,321,3
8,827,3
8,670,3
8,32,5
8,33,3
8,34,4
8,480,3
9,498,3
9,828,3
9,12,4
9,619,3
9,829,3
9,830,4
9,45,5
9,831,2
9,832,4
9,70,5
9,85,5
9,833,4
9,834,2
9,835,3
9,119,4
9,836,3
9,837,5
9,838,3
9,839,2
9,840,2
9,841,3
9,842,3
9,843,1
9,844,1
9,753,5
9,755,4
9,757,3
9,758,4
9,845,4
9,846,4
9,847,5
9,848,1
9,849,1
9,850,3
9,851,3
9,852,4
9,853,1
9,854,4
9,855,5
9,764,5
9,856,4
9,857,1
9,858,4
9,859,2
9,860,4
9,861,2
10,16,1
10,20,3
10,322,4
10,480,3
10,335,4
10,862,0
10,863,3
10,864,3
10,865,3
10,729,3
10,375,4
10,166,0
10,731,3
10,401,0
10,184,1
10,192,0
10,219,4
10,866,3
10,446,3
10,744,4
10,867,4
10,753,4
10,754,4
10,868,3
10,869,3
10,870,3
10,871,3
10,764,4
10,872,3
10,873,3
10,874,3
10,875,3
10,876,4
10,877,4
10,878,4
10,879,3
10,774,4
10,880,4
10,881,4
10,882,3
10,883,4
10,884,3
10,885,5
10,886,3
10,887,5
10,782,3
10,783,3
10,786,3
10,888,5
10,794,2
10,889,3
10,796,1
10,890,3
10,891,2
10,892,4
10,893,3
10,894,3
10,809,5
10,895,3
10,896,4
10,897,2
10,898,3
10,823,5
10,825,5
10,899,3
10,900,4
10,901,1
10,902,3
10,903,3
10,904,3
10,905,3
10,238,4
10,906,2
10,907,2
10,908,3
10,909,2
10,910,2
10,911,3
10,912,4
10,913,0
10,914,3
10,915,4
10,916,4
10,917,3
10,918,3
10,919,0
10,920,5
10,921,2
10,922,3
10,923,3
10,924,3
10,925,3
10,926,2
10,927,3
10,928,3
10,929,2
10,930,3
10,931,5
10,932,3
10,933,2
10,934,5
10,935,3
10,936,3
10,937,2
10,938,3
10,939,3
10,940,3
10,941,4
10,942,3
10,943,3
10,249,5
10,944,5
10,945,4
10,946,4
10,947,4
10,948,3
10,949,3
10,950,5
10,951,0
10,952,1
10,953,3
10,954,4
10,955,4
10,956,4
10,957,2
10,958,3
10,959,4
10,252,1
10,960,2
10,961,0
10,253,0
10,962,4
10,963,4
10,964,4
10,965,4
10,966,1
10,967,3
10,968,5
10,969,4
10,970,5
11,2,5
11,486,3
11,461,4
11,971,2
11,515,3
11,7,5
11,463,5
11,464,3
11,531,3
11,533,4
11,549,3
11,587,4
11,232,4
11,19,5
11,20,5
11,314,3
11,972,2
11,621,3
11,472,4
11,633,3
11,25,5
11,642,3
11,474,4
11,26,4
11,651,3
11,973,4
11,974,5
11,478,4
11,34,5
11,37,4
11,40,4
11,41,4
11,42,4
11,975,3
11,724,5
11,73,4
11,976,4
11,977,3
11,978,3
11,361,1
11,94,5
11,979,3
11,980,4
11,99,4
11,100,3
11,726,5
11,981,4
11,364,4
11,982,4
11,983,4
11,984,3
11,985,3
11,986,5
11,233,4
11,987,5
11,729,5
11,988,4
11,989,2
11,730,4
11,990,4
11,378,4
11,991,2
11,992,3
11,121,5
12,462,4
12,532,5
12,304,5
12,570,5
12,466,4
12,580,3
12,313,3
12,29,3
12,698,4
12,701,5
12,336,4
12,84,3
12,993,5
12,994,3
12,987,5
12,995,3
12,996,5
12,997,3
12,998,3
12,999,5
12,1000,5
12,1001,5
12,1002,4
12,734,5
12,1003,5
12,430,4
12,742,4
12,870,4
12,877,5
12,887,5
12,895,5
12,912,5
13,3,5
13,1004,1
13,480,3
13,1005,3
13,70,5
13,1006,4
13,1007,3
13,1008,4
13,987,4
13,385,3
13,141,3
13,1009,2
13,166,5
13,1010,4
13,1011,2
13,1012,3
13,219,5
13,1013,4
13,1014,3
13,1015,4
13,228,4
13,1016,4
13,1017,4
13,1018,4
13,1019,3
13,428,4
13,1020,3
13,740,3
13,431,5
13,1021,5
13,1022,4
14,482,3
14,484,3
14,492,1
14,495,4
14,292,4
14,462,3
14,3,5
14,515,5
14,519,3
14,7,5
14,463,4
14,464,2
14,1023,3
14,13,3
14,467,5
14,583,5
14,584,4
14,16,3
14,232,3
14,603,5
14,604,4
14,470,2
14,312,3
14,20,4
14,22,1
14,972,4
14,621,3
14,625,4
14,633,4
14,1024,3
14,639,3
14,646,4
14,26,3
14,650,3
14,656,3
14,319,5
14,660,3
14,28,3
14,321,4
14,664,3
14,30,3
14,31,4
14,827,3
14,32,4
14,33,2
14,34,4
14,480,3
14,1025,1
15,0,2
15,971,1
15,3,3
15,527,1
15,1026,1
15,570,3
15,15,5
15,588,3
15,16,4
15,232,5
15,612,1
15,20,5
15,471,3
15,28,5
15,322,3
15,478,5
15,35,2
15,42,3
15,263,2
15,1027,4
15,68,5
15,70,4
15,1028,5
15,73,5
15,75,5
15,81,4
15,84,3
15,85,5
15,1029,3
15,1030,3
15,1031,4
15,1032,2
15,1033,5
15,835,5
15,119,4
15,121,3
15,1034,3
15,1035,1
15,386,5
15,1036,2
15,147,4
15,166,4
15,401,3
15,184,4
15,187,4
15,192,2
15,203,5
15,1037,5
15,1038,4
15,1039,5
15,1040,3
15,1041,4
15,219,5
15,220,1
15,1015,3
15,277,4
15,741,3
15,742,4
15,1042,3
15,444,1
15,744,3
15,746,4
15,1043,5
15,751,3
15,753,3
15,754,5
15,758,4
15,762,3
15,764,3
15,1044,2
15,765,5
15,875,3
15,1045,3
15,234,3
15,1046,3
15,1047,3
15,778,2
15,1048,3
15,794,2
15,808,5
15,1049,4
15,1050,3
15,1051,4
15,1052,3
15,1053,3
15,238,2
15,1054,2
15,1055,3
15,1056,3
15,1057,4
15,1058,3
15,915,3
15,1059,4
15,1060,3
15,1061,4
15,1062,2
15,926,3
15,244,3
15,1063,5
15,1064,4
15,1065,3
15,1066,2
15,1067,3
15,249,2
15,1068,3
15,1069,3
15,952,4
15,251,1
15,1070,4
15,1071,3
15,1072,4
15,1073,4
15,961,2
15,253,4
15,1074,1
15,1075,4
15,1076,4
15,1077,1
15,1078,2
15,256,2
15,1079,2
15,257,2
15,1080,5
15,1081,2
15,1082,2
15,1083,1
15,1084,4
15,1085,4
15,1086,3
15,1087,5
15,1088,3
15,1089,3
15,1090,3
15,1091,5
15,1092,3
16,3,3
16,4,4
16,1093,4
16,546,2
16,15,3
16,588,4
16,16,3
16,232,4
16,308,4
16,20,3
16,28,4
16,1094,4
16,34,3
16,36,4
16,1095,4
16,1096,4
16,722,4
16,263,4
16,1027,2
16,332,3
16,335,3
16,1097,4
16,45,3
16,62,4
16,67,4
16,1098,4
16,1099,4
16,1100,3
16,349,2
16,1101,4
16,68,3
16,69,4
16,70,3
16,350,5
16,1102,3
16,351,4
16,1103,4
16,72,4
16,74,3
16,75,4
16,76,3
16,78,4
16,1104,4
16,1105,4
16,864,4
16,1106,4
16,1107,4
16,1108,4
16,1109,4
16,1110,4
16,1111,3
16,1112,4
16,103,3
16,1113,3
16,233,3
16,382,4
16,384,3
16,147,3
16,156,1
16,1114,3
16,166,3
16,173,3
16,1115,3
16,1116,3
16,401,3
16,184,3
16,192,3
16,1117,4
16,1118,3
16,1119,4
16,1120,3
16,1121,3
16,1122,4
16,1123,4
16,277,4
16,432,3
16,1021,3
16,444,4
16,1124,3
16,1125,4
16,753,3
16,762,4
16,1126,4
16,764,3
16,1044,4
16,1127,3
16,1128,3
16,774,3
16,1129,3
16,1130,4
16,1131,4
16,1132,4
16,238,4
16,1055,4
16,915,4
16,1133,4
16,244,3
16,249,4
17,0,4
17,971,3
17,3,4
17,4,4
17,7,4
17,1093,4
17,463,3
17,15,5
17,588,3
17,16,5
17,232,5
17,20,5
17,26,4
17,28,4
17,1094,3
17,478,4
17,32,4
17,33,4
17,34,4
17,722,4
17,42,4
17,1027,5
17,330,3
17,332,4
17,334,3
17,56,4
17,1134,4
17,62,4
17,63,4
17,265,4
17,975,3
17,1101,4
17,68,5
17,69,3
17,70,4
17,1102,5
17,71,5
17,1135,3
17,73,5
17,74,4
17,1136,4
17,78,4
17,1137,4
17,1138,4
17,81,5
17,1106,4
17,83,4
17,355,4
17,267,4
17,85,4
17,89,4
17,976,3
17,1139,3
17,994,4
17,363,3
17,108,5
17,116,4
17,118,4
17,382,3
17,121,4
17,1140,4
17,147,4
17,162,4
17,166,5
17,734,3
17,401,4
17,184,4
17,192,4
17,1141,4
17,203,4
17,1142,4
17,1143,3
17,423,4
17,1144,4
17,223,3
17,277,4
17,444,4
17,1145,4
17,753,4
17,762,5
17,1126,4
17,764,5
17,1044,4
17,1146,4
17,1127,5
17,1147,3
17,1128,5
17,774,4
17,1148,4
17,1131,4
17,1149,4
17,809,4
17,1132,4
17,237,4
17,238,4
17,1055,3
17,1150,3
17,240,4
17,1151,4
17,243,3
17,1133,4
17,244,4
17,1152,4
17,1153,3
17,1154,4
18,0,3
18,481,3
18,2,4
18,490,4
18,292,4
18,460,2
18,461,4
18,3,4
18,4,5
18,5,3
18,518,2
18,7,4
18,1093,4
18,525,3
18,10,4
18,531,4
18,537,4
18,549,3
18,12,4
18,13,2
18,14,4
18,15,4
18,584,4
18,588,4
18,16,4
18,232,5
18,599,4
18,603,4
18,470,2
18,20,4
18,471,3
18,22,2
18,618,3
18,620,2
18,621,2
18,472,2
18,1155,4
18,634,2
18,1156,3
18,25,3
18,642,2
18,26,3
18,27,3
18,654,2
18,656,4
18,28,4
18,1094,4
18,1157,4
18,827,3
18,322,3
18,478,4
18,32,4
18,34,4
18,323,3
18,36,4
18,674,3
18,37,3
18,1158,3
18,39,3
18,1096,4
18,1159,4
18,42,4
18,1025,2
18,263,3
18,1027,4
18,332,4
18,333,4
18,1097,4
18,44,4
18,45,5
18,723,4
18,1160,3
18,1134,4
18,1161,3
18,61,4
18,344,4
18,62,4
18,832,4
18,67,4
18,1099,4
18,1101,4
18,68,4
18,70,4
18,1102,5
18,351,5
18,71,4
18,1103,4
18,72,3
18,1135,5
18,73,4
18,1162,4
18,74,4
18,75,4
18,76,4
18,1136,5
18,78,4
18,1104,4
18,1163,4
18,1138,4
18,81,4
18,1164,4
18,725,4
18,864,4
18,1106,4
18,1107,4
18,85,4
18,86,3
18,1110,4
18,89,4
18,1165,4
18,977,3
18,270,4
18,1166,4
18,1139,3
18,361,3
18,363,4
18,98,2
18,1030,3
18,1167,3
18,101,3
18,983,3
18,103,4
18,105,3
18,1031,3
18,107,3
18,728,3
18,233,4
18,987,4
18,1168,4
18,108,4
18,729,3
18,112,3
18,373,4
18,730,3
18,990,3
18,1169,2
18,115,4
18,1170,4
18,117,4
18,1033,3
18,991,3
18,835,3
18,119,3
18,382,4
18,121,4
18,126,3
18,134,4
18,1171,3
18,1140,3
18,144,4
18,1036,3
18,146,4
18,391,4
18,147,4
18,1172,4
18,1173,3
18,1174,3
18,1175,3
18,1176,4
18,998,3
18,1177,3
18,159,3
18,1114,3
18,165,4
18,166,4
18,399,2
18,178,3
18,1178,3
18,401,4
18,1179,3
18,1180,4
18,1181,3
18,192,4
18,197,4
18,200,4
18,1182,4
18,203,4
18,208,3
18,1183,3
18,1184,4
18,1185,4
18,219,4
18,1144,4
18,223,3
18,1186,3
18,1187,2
18,228,4
18,1188,4
18,277,4
18,741,2
18,1189,4
18,1021,4
18,444,4
18,445,4
18,1190,4
18,744,4
18,1191,4
18,1192,4
18,747,3
18,1193,3
18,1194,3
18,751,4
18,457,3
18,752,4
18,1125,4
18,753,4
18,754,4
18,1195,4
18,1196,4
18,755,4
18,1197,3
18,756,4
18,1198,4
18,758,4
18,759,2
18,760,4
18,847,3
18,1199,3
18,1200,4
18,1201,3
18,1202,4
18,763,3
18,1203,3
18,1204,2
18,764,3
18,856,4
18,765,4
18,1205,4
18,1206,3
18,1207,4
18,767,4
18,768,3
18,1208,3
18,875,4
18,1209,3
18,1210,4
18,769,3
18,770,4
18,1211,2
18,1212,3
18,1213,4
18,1214,4
18,771,3
18,1147,4
18,234,3
18,1215,0
18,772,3
18,1216,3
18,1217,4
18,774,4
18,1046,4
18,882,3
18,1218,3
18,1219,2
18,1220,3
18,1129,4
18,1221,3
18,1047,3
18,1222,3
18,1223,4
18,1224,4
18,778,3
18,1225,3
18,779,3
18,1226,2
18,1048,3
18,783,4
18,1227,3
18,235,4
18,1228,3
18,1229,4
18,792,3
18,793,4
18,794,3
18,798,3
18,1230,3
18,1231,3
18,1232,2
18,1233,4
18,1131,3
18,1234,3
18,1235,4
18,1236,4
18,800,4
18,892,2
18,1237,3
18,806,3
18,1238,3
18,1239,3
18,809,4
18,1240,3
18,1241,3
18,1242,3
18,1243,4
18,1244,1
18,1245,4
18,1246,4
18,813,4
18,1247,4
18,1248,4
18,896,4
18,1249,3
18,1250,4
18,1251,4
18,1252,4
18,1253,4
18,816,4
18,817,3
18,1254,4
18,1255,3
18,1256,1
18,1257,3
18,1258,4
18,1132,4
18,237,4
18,1051,4
18,1259,3
18,1052,3
18,1260,4
18,1261,4
18,899,3
18,1262,4
18,1263,3
18,1264,3
18,1265,2
18,1266,2
18,1267,3
18,1268,3
18,1269,3
18,902,4
18,1270,4
18,1271,3
18,1272,4
18,1273,4
18,1274,4
18,1275,4
18,1276,2
18,1277,3
18,1278,4
18,1279,3
18,1280,4
18,238,4
18,1054,4
18,1281,2
18,1282,4
18,1283,3
18,1284,2
18,1285,3
18,239,3
18,1286,3
18,1287,3
18,1288,4
18,1057,3
18,1150,3
18,1289,3
18,1290,4
18,1291,4
18,1292,4
18,1293,4
18,240,3
18,1294,4
18,1295,4
18,1151,3
18,915,4
18,1296,3
18,1297,4
18,1059,4
18,1298,3
18,1060,3
18,1299,4
18,1300,3
18,1301,4
18,921,3
18,290,3
18,926,4
18,927,4
18,1302,3
18,1303,3
18,1304,4
18,1305,3
18,242,4
18,1306,4
18,1307,3
18,1308,4
18,1309,3
18,1310,2
18,1311,4
18,1312,4
18,1313,3
18,1133,4
18,244,4
18,1314,3
18,1315,3
18,1316,3
18,1317,4
18,1318,3
18,245,4
18,1319,4
18,1320,3
18,1321,4
18,1322,4
18,1065,3
18,1323,3
18,1324,3
18,1325,4
18,1326,3
18,1327,4
18,1328,3
18,1329,3
18,1330,4
18,1066,4
18,1331,4
18,1332,3
18,1067,4
18,249,4
18,1333,4
18,250,3
18,1334,3
18,1335,2
18,1336,4
18,1337,4
18,1069,3
18,1338,4
18,1339,3
18,952,3
18,1340,4
18,1341,3
18,1342,4
18,251,4
18,1343,3
18,1344,4
18,1345,3
18,1346,4
18,1347,4
18,1348,3
18,1349,4
18,1350,3
18,1351,3
18,1352,3
18,1353,4
18,958,3
18,252,3
18,1354,4
18,1355,3
18,961,4
18,253,4
18,1074,3
18,1356,4
18,1075,3
18,1357,3
18,1358,4
18,1359,4
18,254,4
18,1077,4
18,255,3
18,1360,4
18,256,4
18,1361,4
18,1362,3
18,1363,4
18,1364,3
18,966,4
18,1080,4
18,1365,3
18,1366,4
18,1081,3
18,1367,4
18,1368,3
18,1083,4
18,1369,3
18,1370,3
18,1084,4
18,1085,3
18,1371,3
18,1372,3
18,1373,4
18,1374,4
18,1375,4
18,1376,4
18,1377,3
18,1378,4
18,1379,4
18,1380,4
18,1381,4
